@relation 'trainwseap-weka.filters.unsupervised.attribute.Remove-R4-5,8,10,15'

@attribute polarity {P,NONE,N,NEU,P+,N+}
@attribute confidence numeric
@attribute joy numeric
@attribute isIronic {False,True}
@attribute sadness numeric
@attribute isSubjective {True,False}
@attribute isAgreement {True,False}
@attribute anger numeric
@attribute surprise numeric
@attribute fear numeric
@attribute class {Bot,Human}

@data
P,100,0.370411,False,0.244215,True,True,0.135571,0.009291,0.240513,Bot
P,92,0.035681,False,0.142785,False,True,0.346777,0.011864,0.462893,Bot
P,100,0.42025,False,0.196094,False,True,0.038465,0.012511,0.332681,Bot
NONE,100,0.114549,False,0.180148,False,True,0.478099,0.075409,0.151795,Bot
NONE,100,0.055086,False,0.459176,False,True,0.082883,0.005482,0.397373,Bot
NEU,94,0.012256,False,0.699379,True,False,0.067997,0.203347,0.017021,Bot
N,100,0.014217,False,0.550483,False,True,0.308329,0.018558,0.108413,Bot
NONE,100,0.130115,False,0.230245,False,True,0.137202,0.283639,0.218799,Bot
NONE,100,0.112161,False,0.376528,False,True,0.24361,0.115234,0.152467,Bot
NONE,100,0.238555,False,0.423565,False,True,0.153387,0.089969,0.094524,Bot
P,100,0.376279,False,0.240942,False,True,0.049219,0.236286,0.097274,Bot
N,90,0.194275,True,0.269981,True,True,0.243765,0.178264,0.113716,Bot
NONE,100,0.280328,False,0.124128,False,True,0.038631,0.388008,0.168905,Bot
NONE,100,0.043043,False,0.308463,True,True,0.420946,0.010171,0.217377,Bot
P,100,0.157845,False,0.212765,True,True,0.178099,0.334979,0.116313,Bot
P,100,0.316492,False,0.167777,True,True,0.140289,0.14709,0.228352,Bot
P,100,0.147829,False,0.32775,True,True,0.121674,0.2783,0.124446,Bot
N,100,0.029022,False,0.390292,True,True,0.502241,0.010172,0.068273,Bot
NONE,100,0.044999,False,0.231623,False,True,0.448874,0.005436,0.269068,Bot
NONE,100,0.374908,False,0.163829,False,True,0.093659,0.285846,0.081758,Bot
NONE,100,0.396415,False,0.188772,False,True,0.213993,0.093281,0.107539,Bot
N,92,0.069949,False,0.523398,True,True,0.279409,0.006123,0.121122,Bot
NONE,100,0.168163,False,0.158452,False,True,0.196987,0.210046,0.266352,Bot
P,100,0.081861,False,0.236501,True,True,0.259546,0.017199,0.404894,Bot
N+,100,0.20789,False,0.138152,False,True,0.22216,0.214741,0.217057,Bot
NONE,100,0.302127,False,0.215928,False,True,0.141723,0.247132,0.09309,Bot
N+,92,0.237122,False,0.211651,False,True,0.187508,0.115114,0.248605,Bot
NONE,100,0.15701,False,0.184315,True,True,0.045135,0.570452,0.043089,Bot
NEU,100,0.718973,False,0.057138,True,True,0.024299,0.12895,0.070639,Bot
NONE,100,0.098624,False,0.427549,False,True,0.240124,0.017319,0.216383,Bot
P,100,0.086694,False,0.168942,False,True,0.334722,0.026711,0.38293,Bot
P,100,0.182301,False,0.154217,True,True,0.170082,0.298054,0.195347,Bot
NONE,100,0.168163,False,0.158452,False,True,0.196987,0.210046,0.266352,Bot
N+,100,0.028649,False,0.452853,True,True,0.413646,0.033692,0.07116,Bot
P,100,0.016747,False,0.399925,False,True,0.523623,0.020482,0.039223,Bot
NONE,100,0.183736,False,0.348419,False,True,0.052341,0.031412,0.384092,Bot
N,86,0.087645,False,0.265474,False,False,0.346281,0.041405,0.259194,Bot
NONE,100,0.031396,False,0.446322,False,True,0.332119,0.055025,0.135138,Bot
P,100,0.207495,False,0.149921,True,True,0.157715,0.099233,0.385637,Bot
N+,100,0.104612,False,0.636408,True,True,0.148773,0.035968,0.074239,Bot
NONE,100,0.214697,False,0.141542,False,True,0.125297,0.332317,0.186146,Bot
NEU,94,0.076098,False,0.342779,True,False,0.079564,0.226036,0.275523,Bot
NONE,100,0.054803,False,0.284273,True,True,0.387094,0.096885,0.176944,Bot
P,100,0.281076,False,0.092942,False,True,0.045975,0.550858,0.029148,Bot
NONE,100,0.088719,False,0.149142,False,True,0.254974,0.290516,0.216649,Bot
N+,100,0.011713,False,0.066385,True,True,0.890663,0.01338,0.01786,Bot
P,100,0.182301,False,0.154217,True,True,0.170082,0.298054,0.195347,Bot
NONE,100,0.226167,False,0.112487,False,True,0.132663,0.341542,0.187142,Bot
P,100,0.209689,False,0.12553,True,True,0.118606,0.37933,0.166845,Bot
P+,100,0.564203,False,0.222373,True,True,0.029666,0.098117,0.08564,Bot
NEU,94,0.063853,False,0.30828,True,False,0.429884,0.067064,0.13092,Bot
P+,100,0.335666,False,0.212023,True,True,0.093232,0.158321,0.200757,Bot
N,100,0.026894,False,0.303695,False,True,0.292915,0.180284,0.196212,Bot
NONE,100,0.226167,False,0.112487,False,True,0.132663,0.341542,0.187142,Bot
N+,92,0.220679,False,0.210859,False,True,0.163595,0.110784,0.294082,Bot
NONE,100,0.127792,False,0.285091,True,True,0.131543,0.229777,0.225798,Bot
NONE,100,0.352495,False,0.071201,False,True,0.041235,0.43279,0.102279,Bot
P,100,0.046077,False,0.252795,False,True,0.104652,0.228716,0.36776,Bot
NONE,100,0.062874,False,0.482355,False,True,0.110136,0.017769,0.326866,Bot
NONE,100,0.150349,False,0.336531,False,True,0.213767,0.065245,0.234109,Bot
N+,100,0.072472,False,0.094507,True,True,0.647736,0.021013,0.164272,Bot
NONE,100,0.184332,False,0.173476,False,True,0.212209,0.182569,0.247415,Bot
N,100,0.027997,False,0.517952,True,True,0.30141,0.007736,0.144905,Bot
NONE,100,0.313058,False,0.34805,False,True,0.162465,0.029719,0.146708,Bot
N,100,0.131131,False,0.194318,False,True,0.195556,0.201257,0.277738,Bot
P,92,0.062419,False,0.415442,False,True,0.263364,0.047015,0.211759,Bot
P,100,0.065355,False,0.140682,True,True,0.102019,0.547634,0.14431,Bot
NONE,100,0.281659,False,0.371714,False,True,0.090058,0.070317,0.186252,Bot
N,100,0.062952,False,0.3508,True,True,0.466178,0.020932,0.099138,Bot
P,100,0.135789,False,0.554301,True,True,0.090255,0.008964,0.210691,Bot
NONE,100,0.226341,False,0.221576,False,True,0.145635,0.234451,0.171997,Bot
NONE,100,0.086822,False,0.254552,False,True,0.311154,0.124617,0.222855,Bot
NONE,100,0.366128,False,0.121,False,True,0.016469,0.454981,0.041422,Bot
N,100,0.111218,False,0.352701,False,True,0.296129,0.018815,0.221137,Bot
P,100,0.266413,False,0.297705,True,True,0.313174,0.016242,0.106466,Bot
NONE,100,0.180521,False,0.140309,False,True,0.131099,0.353909,0.194162,Bot
P,100,0.209312,False,0.144006,True,True,0.171302,0.322785,0.152595,Bot
P+,100,0.14615,False,0.275681,True,True,0.109231,0.257915,0.211024,Bot
NONE,100,0.179644,False,0.196929,False,True,0.15848,0.251536,0.213411,Bot
NONE,100,0.181729,False,0.401329,False,True,0.058941,0.037877,0.320125,Bot
NONE,100,0.292681,False,0.21421,False,True,0.199439,0.143168,0.150502,Bot
P,100,0.125677,False,0.092435,False,True,0.196003,0.499744,0.086141,Bot
NONE,100,0.103978,False,0.114406,False,True,0.09348,0.088268,0.599869,Bot
N,100,0.071706,False,0.408811,False,True,0.216149,0.184013,0.119321,Bot
N,94,0.051727,False,0.539646,False,False,0.232875,0.07758,0.098172,Bot
NEU,86,0.159727,False,0.236744,False,False,0.058894,0.388736,0.155899,Bot
N,92,0.523205,False,0.301476,True,True,0.042764,0.030381,0.102174,Bot
P+,100,0.208453,False,0.230501,True,True,0.161306,0.218109,0.181631,Bot
NONE,100,0.226167,False,0.112487,False,True,0.132663,0.341542,0.187142,Bot
N+,100,0.026139,False,0.265569,True,True,0.444969,0.16803,0.095293,Bot
P,100,0.125156,False,0.106199,False,True,0.171608,0.555262,0.041775,Bot
N+,92,0.145303,False,0.57917,False,True,0.113998,0.045902,0.115626,Bot
P,100,0.067102,False,0.275627,True,True,0.185957,0.094305,0.37701,Bot
P,92,0.006927,False,0.332394,True,True,0.494635,0.035596,0.130449,Bot
NEU,86,0.059628,False,0.585397,False,False,0.218544,0.085339,0.051092,Bot
NONE,100,0.339109,False,0.155324,False,True,0.125259,0.076381,0.303927,Bot
P+,100,0.027706,False,0.087653,True,True,0.117872,0.008517,0.758253,Bot
N,100,0.024887,False,0.348113,True,True,0.484644,0.063016,0.079341,Bot
NONE,100,0.061116,False,0.404803,True,True,0.218858,0.119164,0.196059,Bot
P,100,0.262001,False,0.421311,True,True,0.110419,0.01588,0.190389,Bot
NONE,100,0.155701,False,0.149269,True,True,0.12606,0.405535,0.163435,Bot
NONE,100,0.180521,False,0.140309,False,True,0.131099,0.353909,0.194162,Bot
N,100,0.135394,False,0.29969,True,True,0.186475,0.021798,0.356642,Bot
P,100,0.614075,False,0.090455,True,True,0.075978,0.091051,0.128441,Bot
P,94,0.035475,False,0.572908,True,False,0.313037,0.023708,0.054872,Bot
NONE,100,0.05345,False,0.216745,False,True,0.418348,0.066598,0.244859,Bot
P,92,0.040994,False,0.364614,True,True,0.288438,0.189238,0.116716,Bot
P,100,0.02016,False,0.22188,False,True,0.599645,0.104012,0.054303,Bot
N,100,0.198986,False,0.131631,True,True,0.114063,0.062315,0.493004,Bot
P+,97,0.30054,False,0.277917,True,True,0.200129,0.100628,0.120787,Bot
P,100,0.135008,False,0.428211,True,True,0.20103,0.096462,0.139289,Bot
NONE,100,0.03072,False,0.199755,True,True,0.063516,0.533087,0.172922,Bot
P,92,0.248067,False,0.252818,False,True,0.268456,0.041414,0.189245,Bot
N+,100,0.110301,False,0.388926,True,True,0.18093,0.075068,0.244775,Bot
NONE,100,0.13544,False,0.129486,False,True,0.133107,0.361315,0.240652,Bot
N,92,0.041408,False,0.838598,True,True,0.10066,0.005548,0.013787,Bot
P,100,0.13396,False,0.255803,True,True,0.123166,0.31129,0.175781,Bot
NONE,100,0.091849,False,0.125613,False,True,0.086438,0.207877,0.488224,Bot
N,92,0.140477,False,0.194321,True,True,0.103967,0.42455,0.136686,Bot
N,100,0.177876,False,0.422145,False,True,0.134114,0.023622,0.242243,Bot
N,100,0.053182,False,0.446298,False,True,0.258114,0.0906,0.151807,Bot
P,100,0.475687,False,0.307223,True,True,0.079038,0.073493,0.06456,Bot
P,100,0.458057,False,0.142205,False,True,0.054445,0.193216,0.152078,Bot
N,92,0.029638,False,0.55938,True,True,0.231231,0.053815,0.125937,Bot
NONE,100,0.18875,False,0.305421,False,True,0.114175,0.209042,0.182611,Bot
NONE,100,0.528512,False,0.154163,False,True,0.05847,0.04434,0.214515,Bot
P,100,0.209689,False,0.12553,True,True,0.118606,0.37933,0.166845,Bot
NONE,100,0.411197,False,0.164652,False,True,0.075249,0.138385,0.210518,Bot
P,100,0.121495,False,0.123445,False,True,0.055152,0.039822,0.660087,Bot
N,92,0.043873,False,0.330946,True,True,0.358127,0.170824,0.096229,Bot
N,100,0.187132,False,0.348786,False,True,0.160391,0.011899,0.291792,Bot
NONE,100,0.163326,False,0.139802,False,True,0.135889,0.390794,0.170189,Bot
P,100,0.138407,False,0.212464,True,True,0.221596,0.23584,0.191693,Bot
NONE,100,0.545072,False,0.177823,False,True,0.058615,0.141401,0.077089,Bot
N,100,0.032676,False,0.312668,False,True,0.31372,0.184588,0.156348,Bot
NONE,100,0.469516,False,0.17216,False,True,0.036926,0.201337,0.120061,Bot
NONE,100,0.035274,False,0.486686,False,True,0.121707,0.005353,0.35098,Bot
NONE,100,0.14315,False,0.359782,False,True,0.161836,0.074285,0.260947,Bot
N,100,0.105657,False,0.489279,False,True,0.108522,0.223459,0.073083,Bot
NONE,100,0.20259,False,0.136551,False,True,0.134856,0.245041,0.280962,Bot
NEU,94,0.067249,False,0.243314,False,False,0.092052,0.074335,0.523049,Bot
NONE,100,0.025169,False,0.178829,False,True,0.123839,0.617742,0.054421,Bot
N,100,0.073594,False,0.405226,False,True,0.329205,0.102288,0.089688,Bot
P+,100,0.324292,False,0.116168,False,True,0.026668,0.437359,0.095513,Bot
NEU,86,0.013187,False,0.216166,True,False,0.625119,0.030785,0.114743,Bot
N,100,0.523398,False,0.188165,False,True,0.061353,0.088054,0.13903,Bot
P+,100,0.306419,False,0.049344,True,True,0.045311,0.549459,0.049466,Bot
P,100,0.34453,False,0.137355,True,True,0.023422,0.031994,0.462699,Bot
P,94,0.124739,False,0.206246,True,False,0.070534,0.374188,0.224294,Bot
NONE,100,0.065592,False,0.363709,True,True,0.094797,0.045716,0.430186,Bot
NONE,100,0.199446,False,0.168341,False,True,0.177027,0.212283,0.242904,Bot
P,100,0.037896,False,0.207749,True,True,0.173304,0.321507,0.259544,Bot
NONE,100,0.13463,False,0.142613,True,True,0.100396,0.466823,0.155538,Bot
P+,90,0.098315,True,0.344551,True,True,0.285675,0.068781,0.202679,Bot
P,98,0.368436,False,0.33422,False,True,0.045847,0.163866,0.087631,Bot
NONE,100,0.065295,False,0.293871,False,True,0.412202,0.012896,0.215736,Bot
NONE,100,0.067159,False,0.155462,True,True,0.141575,0.00676,0.629044,Bot
NONE,100,0.059123,False,0.184788,False,True,0.533012,0.008639,0.214437,Bot
NONE,100,0.068323,False,0.172422,False,True,0.120894,0.249658,0.388704,Bot
N,91,0.09007,False,0.484178,True,False,0.032571,0.173435,0.219746,Bot
NONE,100,0.083714,False,0.222023,False,True,0.218712,0.155205,0.320346,Bot
NEU,86,0.122276,False,0.460882,True,False,0.287716,0.056356,0.07277,Bot
N,100,0.161546,False,0.277209,False,True,0.220361,0.202672,0.138213,Bot
P,100,0.188211,False,0.155995,True,True,0.116073,0.362454,0.177267,Bot
P,100,0.260238,False,0.105583,False,True,0.498165,0.045609,0.090406,Bot
NONE,100,0.590811,False,0.104498,False,True,0.033998,0.181639,0.089054,Bot
P,100,0.300917,False,0.147791,False,True,0.292843,0.093276,0.165172,Bot
P,100,0.086205,False,0.198426,True,True,0.230705,0.361473,0.123191,Bot
NONE,100,0.328578,False,0.174079,False,True,0.180779,0.161135,0.155429,Bot
P,100,0.018957,False,0.421396,True,True,0.498484,0.023133,0.038029,Bot
NONE,100,0.214423,False,0.091983,False,True,0.176214,0.301472,0.215908,Bot
N,100,0.018989,False,0.794319,True,True,0.061004,0.025683,0.100004,Bot
NONE,100,0.185481,False,0.200025,False,True,0.098592,0.461534,0.054368,Bot
N,100,0.159391,False,0.205032,True,True,0.070092,0.127627,0.437857,Bot
N,100,0.252097,False,0.183395,False,True,0.128181,0.018225,0.418102,Bot
P,100,0.209689,False,0.12553,True,True,0.118606,0.37933,0.166845,Bot
NONE,100,0.175247,False,0.228745,True,True,0.16579,0.213111,0.217107,Bot
NEU,94,0.162354,False,0.161914,True,False,0.096602,0.337023,0.242107,Bot
NEU,84,0.012736,True,0.056988,True,False,0.90259,0.007949,0.019737,Bot
P+,100,0.55749,False,0.010364,True,True,0.005776,0.389145,0.037224,Bot
NONE,100,0.034354,False,0.152864,True,True,0.072138,0.027194,0.71345,Bot
P,100,0.123555,False,0.24345,True,True,0.309578,0.251042,0.072375,Bot
P+,98,0.488834,False,0.162278,False,True,0.08961,0.087658,0.171619,Bot
P,100,0.364468,False,0.14096,True,True,0.072972,0.293775,0.127825,Bot
NONE,100,0.112161,False,0.376528,False,True,0.24361,0.115234,0.152467,Bot
N,100,0.084216,False,0.23032,True,True,0.190579,0.261886,0.232998,Bot
P,100,0.270465,False,0.171658,True,True,0.151708,0.313345,0.092823,Bot
N,100,0.741099,False,0.024349,False,True,0.005534,0.166519,0.0625,Bot
NONE,100,0.077789,False,0.463846,False,True,0.200128,0.057182,0.201055,Bot
P,100,0.081328,False,0.302136,False,True,0.354266,0.176984,0.085286,Bot
N,100,0.078809,False,0.506196,True,True,0.176973,0.179501,0.05852,Bot
NONE,100,0.168163,False,0.158452,False,True,0.196987,0.210046,0.266352,Bot
P,100,0.456801,False,0.300416,False,True,0.096045,0.065221,0.081516,Bot
P,100,0.127416,False,0.393391,True,True,0.256015,0.068689,0.154488,Bot
N,92,0.140819,False,0.288765,True,True,0.130121,0.07798,0.362315,Bot
P+,100,0.059259,False,0.378128,True,True,0.240033,0.152783,0.169798,Bot
NONE,100,0.142487,False,0.498518,False,True,0.114972,0.079176,0.164847,Bot
NONE,100,0.226167,False,0.112487,False,True,0.132663,0.341542,0.187142,Bot
N,100,0.164743,False,0.159331,False,True,0.120676,0.054459,0.500792,Bot
NONE,100,0.112901,False,0.244893,False,True,0.141207,0.145064,0.355935,Bot
NONE,100,0.198062,False,0.146602,False,True,0.139654,0.287118,0.228564,Bot
NONE,100,0.061238,False,0.184919,False,True,0.55809,0.006389,0.189363,Bot
NONE,100,0.041399,False,0.24239,False,True,0.297023,0.136285,0.282903,Bot
P,100,0.271059,False,0.421433,False,True,0.08021,0.145902,0.081396,Bot
P,100,0.041857,False,0.248321,False,True,0.070936,0.515929,0.122957,Bot
P,100,0.68177,False,0.063867,False,True,0.01695,0.1125,0.124913,Bot
NONE,100,0.114118,False,0.234927,False,True,0.162023,0.153444,0.335489,Bot
P,100,0.161854,False,0.535896,True,True,0.123676,0.100877,0.077696,Bot
NONE,100,0.158614,False,0.313207,False,True,0.072811,0.215321,0.240047,Bot
P+,100,0.291346,False,0.025877,True,True,0.012162,0.635502,0.035113,Bot
P,100,0.182301,False,0.154217,True,True,0.170082,0.298054,0.195347,Bot
N,92,0.094893,False,0.365626,False,True,0.052367,0.418876,0.068238,Bot
N,100,0.051693,False,0.380181,False,True,0.204291,0.004547,0.359287,Bot
N,94,0.029627,False,0.442367,True,False,0.434748,0.019282,0.073976,Bot
N,100,0.143252,False,0.31322,False,True,0.342326,0.031594,0.169608,Bot
NONE,100,0.180521,False,0.140309,False,True,0.131099,0.353909,0.194162,Bot
NONE,100,0.071715,False,0.306041,False,True,0.110636,0.238539,0.273068,Bot
NONE,100,0.024559,False,0.445863,False,True,0.141669,0.345082,0.042826,Bot
P,100,0.060101,False,0.404772,False,True,0.147828,0.017168,0.370131,Bot
P,100,0.638841,False,0.101498,False,True,0.036813,0.015869,0.20698,Bot
NONE,100,0.050261,False,0.348465,False,True,0.238254,0.110536,0.252484,Bot
NONE,100,0.003781,False,0.107696,True,True,0.859299,0.001826,0.027398,Bot
NONE,100,0.179783,False,0.418873,False,True,0.133635,0.062764,0.204946,Bot
NEU,94,0.045991,False,0.532928,True,False,0.36511,0.012388,0.043583,Bot
NONE,100,0.213697,False,0.144994,False,True,0.135366,0.315586,0.190358,Bot
P,100,0.161561,False,0.106149,True,True,0.006787,0.697861,0.027642,Bot
P+,100,0.306419,False,0.049344,True,True,0.045311,0.549459,0.049466,Bot
P+,98,0.443294,False,0.190891,False,True,0.05177,0.231884,0.082161,Bot
P+,92,0.008118,False,0.320235,True,True,0.598084,0.003603,0.06996,Bot
NONE,100,0.155701,False,0.149269,True,True,0.12606,0.405535,0.163435,Bot
P,100,0.159658,False,0.163156,True,True,0.099659,0.36251,0.215018,Bot
N,100,0.086761,False,0.310588,False,True,0.328235,0.097387,0.177029,Bot
P+,98,0.12544,False,0.298971,False,True,0.324001,0.041991,0.209597,Bot
P+,100,0.066042,False,0.414305,True,True,0.337224,0.066002,0.116426,Bot
NONE,100,0.137338,False,0.5183,False,True,0.116768,0.151459,0.076135,Bot
NONE,100,0.082964,False,0.436544,False,True,0.345556,0.07615,0.058785,Bot
NONE,100,0.112161,False,0.376528,False,True,0.24361,0.115234,0.152467,Bot
P,100,0.252717,False,0.220261,False,True,0.10784,0.336007,0.083175,Bot
N,100,0.042194,False,0.217597,True,True,0.071338,0.580569,0.088303,Bot
P,100,0.2658,False,0.111016,True,True,0.099362,0.372321,0.151501,Bot
NONE,100,0.192946,False,0.164956,False,True,0.142407,0.282531,0.21716,Bot
N,90,0.004547,True,0.105199,True,True,0.871597,0.007061,0.011596,Bot
NEU,94,0.065551,False,0.136901,True,False,0.580939,0.071238,0.145371,Bot
P,100,0.18076,False,0.117521,True,True,0.094184,0.479562,0.127973,Bot
P,100,0.062449,False,0.196335,True,True,0.1307,0.549578,0.060938,Bot
NONE,100,0.107381,False,0.351826,False,True,0.222933,0.174057,0.143802,Bot
NONE,100,0.33572,False,0.185307,False,True,0.058757,0.097192,0.323024,Bot
P,100,0.169335,False,0.107516,False,True,0.155195,0.305363,0.262592,Bot
NONE,100,0.181292,False,0.504,False,True,0.096913,0.069167,0.148627,Bot
P,100,0.153666,False,0.303884,True,True,0.072949,0.407321,0.062179,Bot
P+,100,0.220648,False,0.171373,True,True,0.037259,0.538278,0.032442,Bot
P,100,0.182301,False,0.154217,True,True,0.170082,0.298054,0.195347,Bot
NONE,100,0.236666,False,0.314657,False,True,0.216789,0.089398,0.14249,Bot
P+,100,0.249859,False,0.18487,True,True,0.159609,0.308998,0.096664,Bot
NONE,100,0.042031,False,0.132587,False,True,0.316465,0.130597,0.37832,Bot
P+,98,0.177057,False,0.053193,True,True,0.012905,0.74254,0.014304,Bot
P+,100,0.263708,False,0.271155,True,True,0.152313,0.153978,0.158846,Bot
NONE,100,0.034666,False,0.607594,False,True,0.130765,0.017706,0.209269,Bot
N,100,0.046972,False,0.27227,False,True,0.500449,0.065136,0.115173,Bot
NONE,100,0.075635,False,0.190391,False,True,0.054949,0.605415,0.07361,Bot
P,100,0.064695,False,0.367615,False,True,0.163095,0.156672,0.247923,Bot
NONE,100,0.317569,False,0.278165,False,True,0.103783,0.1739,0.126582,Bot
P,92,0.032769,False,0.315491,False,True,0.421994,0.010361,0.219385,Bot
NEU,86,0.130633,False,0.583943,False,False,0.168769,0.028812,0.087842,Bot
NONE,100,0.794142,False,0.038139,False,True,0.030461,0.07208,0.065178,Bot
NONE,100,0.204434,False,0.142715,False,True,0.13027,0.32609,0.196491,Bot
P,100,0.074996,False,0.293946,True,True,0.141783,0.185087,0.304188,Bot
NONE,100,0.20259,False,0.136551,False,True,0.134856,0.245041,0.280962,Bot
NONE,100,0.072006,False,0.423138,False,True,0.13426,0.046444,0.324153,Bot
N,100,0.076351,False,0.305516,False,True,0.250508,0.026648,0.340977,Bot
P,94,0.361103,False,0.294487,True,False,0.097648,0.153445,0.093318,Bot
NONE,100,0.477683,False,0.072299,False,True,0.093455,0.19206,0.164502,Bot
P,100,0.250137,False,0.251359,False,True,0.203369,0.069035,0.226099,Bot
P+,100,0.47623,False,0.14481,True,True,0.091014,0.154926,0.13302,Bot
NONE,100,0.116196,False,0.500519,False,True,0.072421,0.044271,0.266593,Bot
P+,100,0.502,False,0.195268,True,True,0.115441,0.05334,0.133951,Bot
N,100,0.197093,False,0.337991,True,True,0.240353,0.143788,0.080774,Bot
N,94,0.323351,False,0.178362,True,False,0.047433,0.121457,0.329398,Bot
