@relation 'trainwsae-weka.filters.unsupervised.attribute.Remove-R1-3,5,8-9'

@attribute sadness numeric
@attribute class {Bot,Human}
@attribute fear numeric
@attribute anger numeric
@attribute surprise numeric
@attribute joy numeric

@data
0.154974,Human,0.23393,0.144356,0.26394,0.2028
0.46528,Human,0.128817,0.392939,0.002766,0.010198
0.082948,Human,0.198438,0.02908,0.142068,0.547465
0.43173,Human,0.052508,0.060685,0.237803,0.217273
0.486252,Human,0.347122,0.108283,0.010655,0.047688
0.503886,Human,0.174945,0.070045,0.048151,0.202972
0.172147,Human,0.142489,0.091358,0.250752,0.343254
0.351158,Human,0.159672,0.219033,0.154726,0.115412
0.348238,Human,0.109249,0.430242,0.071843,0.040428
0.158482,Human,0.20078,0.171871,0.229523,0.239344
0.455657,Human,0.331556,0.108334,0.013119,0.091335
0.507437,Human,0.083678,0.133353,0.226503,0.049029
0.446099,Human,0.071176,0.161935,0.239945,0.080845
0.269777,Human,0.269026,0.207959,0.049121,0.204118
0.593775,Human,0.198678,0.155862,0.005497,0.046189
0.10635,Human,0.039317,0.031323,0.311158,0.511852
0.213468,Human,0.097739,0.039925,0.512244,0.136625
0.233731,Human,0.13155,0.069997,0.355662,0.20906
0.073219,Human,0.626019,0.035272,0.238215,0.027276
0.168341,Human,0.242904,0.177027,0.212283,0.199446
0.491562,Human,0.135573,0.107226,0.115926,0.149713
0.376988,Human,0.088905,0.288043,0.183307,0.062757
0.216035,Human,0.059824,0.202804,0.334583,0.186754
0.128752,Human,0.160409,0.134947,0.374855,0.201036
0.494481,Human,0.270358,0.174127,0.009505,0.051529
0.163004,Human,0.118847,0.034525,0.016704,0.66692
0.440416,Human,0.135358,0.359787,0.011631,0.052808
0.458438,Human,0.200586,0.088844,0.03901,0.213121
0.600531,Human,0.229917,0.103771,0.018095,0.047686
0.285122,Human,0.105843,0.442442,0.012571,0.154022
0.40385,Human,0.172025,0.241543,0.091079,0.091503
0.252412,Human,0.105029,0.043104,0.415664,0.183791
0.104278,Human,0.690095,0.070356,0.069022,0.066249
0.441148,Human,0.225653,0.281259,0.021588,0.030351
0.1566,Human,0.036988,0.765103,0.024342,0.016967
0.437131,Human,0.299024,0.219122,0.005292,0.03943
0.238861,Human,0.059698,0.661182,0.018125,0.022134
0.439641,Human,0.235401,0.114309,0.103962,0.106687
0.480227,Human,0.092534,0.216522,0.090848,0.119868
0.523632,Human,0.205303,0.159379,0.029957,0.081729
0.448075,Human,0.204408,0.181279,0.128933,0.037304
0.12079,Human,0.076798,0.659524,0.045953,0.096935
0.120652,Human,0.273289,0.057836,0.242024,0.3062
0.245519,Human,0.0665,0.140227,0.425867,0.121887
0.121855,Human,0.14493,0.078886,0.366409,0.28792
0.242265,Human,0.175118,0.136761,0.200732,0.245124
0.438808,Human,0.085884,0.410851,0.011505,0.052952
0.160671,Human,0.135102,0.075115,0.426841,0.202271
0.439506,Human,0.205592,0.231426,0.030593,0.092884
0.312478,Human,0.139353,0.303401,0.098171,0.146597
0.594146,Human,0.226066,0.048733,0.021958,0.109097
0.298106,Human,0.091131,0.138898,0.242781,0.229084
0.182235,Human,0.127579,0.543803,0.031245,0.115137
0.154744,Human,0.143177,0.10739,0.332862,0.261827
0.221925,Human,0.55722,0.118422,0.044148,0.058285
0.360269,Human,0.132111,0.075238,0.149257,0.283125
0.369289,Human,0.397781,0.158891,0.004972,0.069067
0.176788,Human,0.339119,0.156456,0.094979,0.232658
0.211517,Human,0.139604,0.138591,0.455205,0.055084
0.292671,Human,0.293624,0.250571,0.075173,0.087961
0.825343,Human,0.037398,0.040143,0.077154,0.019962
0.266459,Human,0.215828,0.204483,0.16251,0.15072
0.210799,Human,0.172519,0.091757,0.309907,0.215018
0.385369,Human,0.12111,0.064084,0.180795,0.248642
0.106133,Human,0.184099,0.054534,0.616681,0.038553
0.01056,Human,0.809539,0.007149,0.043118,0.129635
0.23261,Human,0.173301,0.499543,0.055244,0.039302
0.040577,Human,0.32616,0.035721,0.103932,0.49361
0.271599,Human,0.289522,0.046827,0.097624,0.294428
0.048641,Human,0.680383,0.026886,0.0122,0.231891
0.278122,Human,0.486662,0.20965,0.003046,0.022521
0.402947,Human,0.316221,0.210538,0.025233,0.045061
0.236007,Human,0.224112,0.113983,0.121097,0.304802
0.279488,Human,0.197687,0.171207,0.295208,0.056411
0.185762,Human,0.164459,0.108823,0.302658,0.238298
0.181712,Human,0.4966,0.128636,0.063413,0.12964
0.083107,Human,0.77058,0.024177,0.003602,0.118533
0.315287,Human,0.091745,0.073503,0.367607,0.151859
0.225385,Human,0.252206,0.136299,0.087053,0.299057
0.198728,Human,0.058781,0.486199,0.196343,0.05995
0.579365,Human,0.200491,0.179195,0.002625,0.038324
0.092942,Human,0.440568,0.045015,0.181124,0.24035
0.166927,Human,0.321433,0.117229,0.09283,0.301581
0.21273,Human,0.055602,0.032103,0.478793,0.220772
0.124361,Human,0.362607,0.189949,0.271797,0.051285
0.22253,Human,0.30902,0.396151,0.028116,0.044183
0.276692,Human,0.148175,0.116088,0.412168,0.046877
0.134297,Human,0.042294,0.075769,0.696804,0.050836
0.065462,Human,0.448581,0.076326,0.306306,0.103325
0.235341,Human,0.13583,0.206881,0.232279,0.18967
0.314506,Human,0.082677,0.117771,0.422365,0.062681
0.205142,Human,0.448123,0.101084,0.053229,0.192423
0.152579,Human,0.038672,0.553183,0.22583,0.029736
0.064835,Human,0.034105,0.011583,0.701405,0.188072
0.690618,Human,0.087795,0.102531,0.011762,0.107293
0.05446,Human,0.025934,0.883961,0.015547,0.020099
0.581035,Human,0.26311,0.100586,0.009224,0.046044
0.26199,Human,0.040884,0.113841,0.561908,0.021377
0.424889,Human,0.237602,0.109857,0.012004,0.215649
0.327307,Human,0.160997,0.286098,0.069333,0.156265
0.298142,Human,0.299144,0.160073,0.080314,0.162327
0.016375,Human,0.019893,0.010683,0.489224,0.463824
0.359984,Human,0.067354,0.14084,0.401506,0.030316
0.153763,Human,0.21509,0.142602,0.301475,0.187071
0.153246,Human,0.197978,0.100071,0.326683,0.222021
0.370775,Human,0.30504,0.173707,0.023731,0.126746
0.029442,Human,0.044294,0.016325,0.067742,0.842198
0.335773,Human,0.481059,0.068763,0.032217,0.082189
