@relation 'trainwseap-weka.filters.unsupervised.attribute.Remove-R1-2,4,6,9,11'

@attribute joy numeric
@attribute extraversion numeric
@attribute sadness numeric
@attribute agreeableness numeric
@attribute conscientiousness numeric
@attribute anger numeric
@attribute surprise numeric
@attribute fear numeric
@attribute openness numeric
@attribute class {Bot,Human}

@data
0.016225,0.570467,0.389544,0.616512,0.474847,0.4019,0.039471,0.152861,0.448786,Bot
0.209689,0.481997,0.12553,0.499211,0.479122,0.118606,0.37933,0.166845,0.574803,Bot
0.059042,0.577557,0.473018,0.535245,0.464908,0.247359,0.014801,0.205781,0.499156,Bot
0.199741,0.440492,0.414669,0.392692,0.578437,0.199198,0.108376,0.078016,0.431049,Bot
0.230536,0.493955,0.164227,0.470171,0.501306,0.091513,0.340634,0.17309,0.485468,Bot
0.062927,0.584865,0.390322,0.657805,0.426533,0.28498,0.036226,0.225546,0.530293,Bot
0.047479,0.689442,0.418722,0.697123,0.438845,0.389542,0.073458,0.070799,0.488817,Bot
0.096073,0.526173,0.493995,0.472547,0.516425,0.103688,0.078646,0.227598,0.404384,Bot
0.122695,0.565248,0.386813,0.506182,0.475691,0.215976,0.145953,0.128563,0.494208,Bot
0.222755,0.704861,0.152702,0.746206,0.526237,0.168926,0.245856,0.209761,0.287816,Bot
0.366141,0.47939,0.30029,0.498573,0.489543,0.18428,0.030886,0.118404,0.49269,Bot
0.041273,0.44318,0.434627,0.443825,0.454072,0.199129,0.210228,0.114742,0.511981,Bot
0.02197,0.542909,0.567982,0.495637,0.480333,0.308147,0.065122,0.036779,0.463907,Bot
0.317528,0.47986,0.22173,0.505993,0.487153,0.244086,0.037451,0.179206,0.577885,Bot
0.175264,0.477981,0.249995,0.477219,0.484346,0.068242,0.345664,0.160835,0.608783,Bot
0.187707,0.566679,0.139442,0.583152,0.420367,0.113795,0.321042,0.238013,0.578297,Bot
0.661279,0.558724,0.020593,0.647403,0.44982,0.016742,0.144864,0.156521,0.445492,Bot
0.05166,0.501814,0.447995,0.478811,0.477848,0.307796,0.039502,0.153047,0.469815,Bot
0.555588,0.453295,0.062652,0.548002,0.499664,0.08449,0.161084,0.136186,0.455471,Bot
0.073736,0.485571,0.178207,0.487205,0.505908,0.265374,0.010202,0.47248,0.481129,Bot
0.531383,0.603226,0.042553,0.68644,0.517506,0.013904,0.22201,0.19015,0.459246,Bot
0.815959,0.659756,0.008944,0.777399,0.49828,0.006182,0.124479,0.044435,0.412252,Bot
0.320977,0.45005,0.091706,0.519709,0.512654,0.110556,0.336167,0.140594,0.503543,Bot
0.019835,0.516536,0.260816,0.490363,0.492547,0.517462,0.060715,0.141172,0.454708,Bot
0.077614,0.516908,0.546813,0.506703,0.441574,0.2859,0.035846,0.053827,0.641852,Bot
0.003574,0.520668,0.111603,0.471406,0.493091,0.867347,0.002873,0.014603,0.516605,Bot
0.182301,0.553188,0.154217,0.588442,0.448826,0.170082,0.298054,0.195347,0.521442,Bot
0.185381,0.772063,0.219592,0.549448,0.502675,0.197359,0.190957,0.20671,0.21094,Bot
0.042199,0.524736,0.471929,0.601591,0.499126,0.227677,0.028768,0.229427,0.479182,Bot
0.29827,0.45768,0.3747,0.461309,0.499879,0.14885,0.105619,0.072561,0.582253,Bot
0.608298,0.475947,0.088404,0.416579,0.45742,0.122047,0.052489,0.128762,0.585433,Bot
0.180521,0.51451,0.140309,0.525668,0.427519,0.131099,0.353909,0.194162,0.587532,Bot
0.45639,0.601118,0.111019,0.634524,0.478806,0.146537,0.070492,0.215562,0.365104,Bot
0.226601,0.715515,0.377314,0.714626,0.375605,0.156818,0.183095,0.056172,0.492197,Bot
0.323149,0.513532,0.189928,0.477253,0.430827,0.056172,0.315272,0.11548,0.570465,Bot
0.198782,0.584438,0.219227,0.555753,0.446456,0.106927,0.211651,0.263412,0.570387,Bot
0.379898,0.509522,0.138317,0.505298,0.458119,0.037595,0.387956,0.056234,0.630601,Bot
0.1267,0.317109,0.342164,0.382972,0.553267,0.195838,0.062213,0.273084,0.487131,Bot
0.193914,0.591093,0.130487,0.56059,0.440061,0.047413,0.109526,0.51866,0.59549,Bot
0.065499,0.513418,0.563982,0.585046,0.475095,0.12391,0.050243,0.196366,0.500831,Bot
0.067311,0.538388,0.261465,0.589595,0.425555,0.49119,0.120278,0.059756,0.457766,Bot
0.274791,0.609275,0.062018,0.637534,0.433427,0.031721,0.42123,0.21024,0.453074,Bot
0.341756,0.559205,0.064432,0.540323,0.461839,0.05088,0.475292,0.067641,0.456801,Bot
0.197792,0.516784,0.442883,0.537097,0.515126,0.046408,0.240692,0.072225,0.405083,Bot
0.017815,0.530131,0.447842,0.496713,0.508268,0.274932,0.225695,0.033716,0.462734,Bot
0.028631,0.744798,0.447707,0.485078,0.355058,0.2925,0.209155,0.022007,0.663691,Bot
0.052032,0.537367,0.074091,0.53281,0.462839,0.083898,0.008203,0.781776,0.531952,Bot
0.100006,0.406524,0.264275,0.430546,0.487594,0.134509,0.395695,0.105514,0.480111,Bot
0.065629,0.612885,0.195948,0.529287,0.473291,0.413214,0.014027,0.311183,0.475164,Bot
0.250535,0.576798,0.211181,0.568203,0.49947,0.054326,0.433732,0.050224,0.440459,Bot
0.023409,0.459999,0.395673,0.420266,0.495946,0.426951,0.054521,0.099446,0.483897,Bot
0.236538,0.469212,0.263488,0.602702,0.530855,0.175351,0.157235,0.167388,0.482135,Bot
0.01846,0.466082,0.279514,0.505687,0.486402,0.015464,0.658691,0.027871,0.683,Bot
0.039531,0.458602,0.160336,0.523235,0.474289,0.729854,0.021046,0.049233,0.569711,Bot
0.215277,0.630971,0.413883,0.521283,0.485078,0.096245,0.149443,0.125153,0.342847,Bot
0.188211,0.499277,0.155995,0.491073,0.470269,0.116073,0.362454,0.177267,0.550465,Bot
0.118344,0.599509,0.227885,0.571479,0.439484,0.088998,0.264696,0.300077,0.46663,Bot
0.066634,0.559246,0.204372,0.583667,0.45857,0.066603,0.624769,0.037623,0.47623,Bot
0.024316,0.554999,0.206319,0.492102,0.488593,0.42204,0.004979,0.342346,0.5077,Bot
0.211637,0.636152,0.200892,0.639314,0.424215,0.139563,0.27886,0.169049,0.499777,Bot
0.1873,0.550614,0.275295,0.625302,0.459347,0.332777,0.016713,0.187916,0.481341,Bot
0.102936,0.57931,0.303881,0.568145,0.42745,0.273026,0.200047,0.12011,0.4557,Bot
0.092556,0.616163,0.336606,0.507535,0.427496,0.132131,0.365562,0.073145,0.559831,Bot
0.490691,0.407781,0.082427,0.496947,0.460395,0.01703,0.270352,0.1395,0.622837,Bot
0.05386,0.488564,0.280602,0.350007,0.520947,0.341389,0.125436,0.198712,0.499748,Bot
0.203247,0.464346,0.298662,0.379228,0.48548,0.101221,0.268388,0.128481,0.433449,Bot
0.052584,0.638655,0.397326,0.607769,0.437348,0.426618,0.048669,0.074803,0.443353,Bot
0.188211,0.499277,0.155995,0.491073,0.470269,0.116073,0.362454,0.177267,0.550465,Bot
0.035458,0.585062,0.136753,0.538866,0.480929,0.359271,0.032465,0.436053,0.462099,Bot
0.075635,0.525997,0.190391,0.591653,0.464058,0.054949,0.605415,0.07361,0.482857,Bot
0.013176,0.562315,0.152215,0.595014,0.473582,0.314523,0.013934,0.506152,0.463098,Bot
0.316882,0.552415,0.340141,0.40553,0.510495,0.072231,0.094111,0.176634,0.437275,Bot
0.192199,0.483338,0.188233,0.484329,0.479309,0.111751,0.338837,0.16898,0.564293,Bot
0.039054,0.50493,0.483103,0.540457,0.507172,0.348825,0.087444,0.041575,0.464037,Bot
0.065086,0.521089,0.416212,0.537493,0.461031,0.328597,0.052031,0.138074,0.60909,Bot
0.13756,0.75677,0.151683,0.724391,0.437972,0.2211,0.041527,0.448129,0.436211,Bot
0.306419,0.521892,0.049344,0.527263,0.494337,0.045311,0.549459,0.049466,0.435066,Bot
0.031283,0.57855,0.335329,0.608301,0.507492,0.398333,0.188284,0.046772,0.47692,Bot
0.113424,0.44888,0.123877,0.505065,0.529103,0.241414,0.39327,0.128015,0.396599,Bot
0.02454,0.457882,0.310122,0.462151,0.417487,0.523567,0.004738,0.137032,0.690082,Bot
0.015879,0.598233,0.126581,0.468007,0.436629,0.683866,0.026815,0.14686,0.498406,Bot
0.524432,0.557471,0.047128,0.628172,0.480861,0.050585,0.132639,0.245215,0.453804,Bot
0.086034,0.463402,0.177215,0.432987,0.475193,0.430094,0.149303,0.157354,0.624373,Bot
0.198062,0.533354,0.146602,0.470216,0.458671,0.139654,0.287118,0.228564,0.448957,Bot
0.203533,0.467864,0.111852,0.494518,0.498192,0.079909,0.461925,0.142781,0.533742,Bot
0.118307,0.529702,0.386908,0.53507,0.383109,0.11124,0.293644,0.089901,0.685465,Bot
0.742118,0.612984,0.035931,0.648534,0.437343,0.014964,0.055824,0.151163,0.559116,Bot
0.077283,0.554613,0.363946,0.497015,0.494577,0.448232,0.05132,0.059219,0.423901,Bot
0.076417,0.420181,0.421358,0.598381,0.500331,0.085942,0.008721,0.407561,0.494655,Bot
0.209689,0.481997,0.12553,0.499211,0.479122,0.118606,0.37933,0.166845,0.574803,Bot
0.299096,0.470767,0.20211,0.435617,0.503889,0.173017,0.201807,0.123971,0.562846,Bot
0.188823,0.480768,0.207205,0.477332,0.533118,0.112528,0.407856,0.083589,0.472366,Bot
0.07421,0.580634,0.099797,0.540767,0.475414,0.105429,0.160593,0.559971,0.479981,Bot
0.086017,0.452488,0.486049,0.497206,0.371354,0.22093,0.080219,0.126784,0.70499,Bot
0.042596,0.541887,0.073911,0.563378,0.486609,0.126438,0.057395,0.69966,0.462931,Bot
0.621955,0.628358,0.092552,0.582767,0.334094,0.018612,0.191735,0.075145,0.646759,Bot
0.198196,0.526403,0.523883,0.423133,0.392152,0.164607,0.050421,0.062894,0.5871,Bot
0.192471,0.516723,0.313427,0.443659,0.51655,0.240168,0.012568,0.241367,0.471465,Bot
0.115177,0.433664,0.529234,0.441895,0.504058,0.198873,0.044445,0.112271,0.548663,Bot
0.110549,0.791157,0.270911,0.80139,0.498573,0.178999,0.244321,0.195219,0.426375,Bot
0.042482,0.683454,0.268106,0.635442,0.415933,0.128534,0.107256,0.453623,0.384019,Bot
0.156456,0.559802,0.062999,0.58569,0.472017,0.11685,0.069709,0.593986,0.454048,Bot
0.07895,0.486248,0.574328,0.461456,0.473456,0.106475,0.160287,0.07996,0.556799,Bot
0.097329,0.567302,0.244815,0.517305,0.41591,0.193538,0.196083,0.268236,0.515683,Bot
0.068489,0.474919,0.22479,0.480141,0.455158,0.070106,0.017205,0.61941,0.604134,Bot
0.091009,0.484881,0.398302,0.418679,0.436441,0.292059,0.088797,0.129833,0.624608,Bot
0.045444,0.480426,0.279551,0.630831,0.482618,0.329062,0.111984,0.233959,0.511419,Bot
0.427689,0.469661,0.13142,0.491637,0.496234,0.131743,0.163224,0.145925,0.488656,Bot
0.272134,0.606776,0.324786,0.534303,0.444437,0.144442,0.209723,0.048915,0.594205,Bot
0.207375,0.528025,0.263231,0.485806,0.415232,0.138596,0.043231,0.347567,0.529285,Bot
0.015051,0.508899,0.151227,0.504095,0.503754,0.752012,0.008308,0.073403,0.426104,Bot
0.784794,0.619807,0.034132,0.723024,0.528013,0.053338,0.080031,0.047705,0.37809,Bot
0.02553,0.411738,0.752453,0.406329,0.503348,0.096035,0.002914,0.123068,0.445005,Bot
0.15336,0.348746,0.353703,0.442635,0.547786,0.090527,0.025537,0.376873,0.483278,Bot
0.294028,0.465637,0.113406,0.515551,0.517563,0.187165,0.161061,0.244339,0.483548,Bot
0.051477,0.522954,0.109874,0.512596,0.478435,0.048374,0.048898,0.741378,0.42569,Bot
0.464527,0.519783,0.137298,0.605173,0.524369,0.116573,0.062887,0.218714,0.612118,Bot
0.003552,0.538921,0.19157,0.531924,0.454382,0.791338,0.002123,0.011417,0.506293,Bot
0.725592,0.541628,0.037917,0.560104,0.486055,0.010991,0.156015,0.069486,0.485713,Bot
0.130495,0.497098,0.390141,0.570905,0.508924,0.371102,0.026385,0.081877,0.432914,Bot
0.088344,0.565227,0.22807,0.615454,0.473872,0.084209,0.514935,0.084441,0.489318,Bot
0.165451,0.483285,0.167842,0.497148,0.496014,0.164018,0.237863,0.264826,0.468749,Bot
0.576251,0.578121,0.228898,0.66883,0.439925,0.060223,0.049719,0.084909,0.571447,Bot
0.166125,0.372874,0.395651,0.368846,0.480592,0.280586,0.035719,0.12192,0.693016,Bot
0.057017,0.399754,0.080805,0.383447,0.503775,0.032622,0.788874,0.040682,0.620774,Bot
0.195798,0.468328,0.166442,0.460625,0.501744,0.146452,0.253343,0.237965,0.488536,Bot
0.154732,0.497321,0.331499,0.544817,0.495049,0.346626,0.06503,0.102114,0.498282,Bot
0.2658,0.535086,0.111016,0.540472,0.492511,0.099362,0.372321,0.151501,0.520438,Bot
0.018247,0.586627,0.198378,0.527564,0.495299,0.185288,0.566693,0.031394,0.476881,Bot
0.247703,0.490733,0.400801,0.489497,0.430955,0.02569,0.265983,0.059823,0.559862,Bot
0.156176,0.48213,0.552684,0.468027,0.511191,0.125967,0.036526,0.128647,0.522205,Bot
0.112161,0.489912,0.376528,0.378701,0.533732,0.24361,0.115234,0.152467,0.396877,Bot
0.077948,0.528757,0.412103,0.465446,0.467881,0.059946,0.054306,0.395698,0.597226,Bot
0.094977,0.509656,0.243717,0.555463,0.518863,0.097144,0.419049,0.145112,0.494507,Bot
0.209831,0.639364,0.238551,0.64357,0.462271,0.104724,0.375628,0.071265,0.467996,Bot
0.209689,0.481997,0.12553,0.499211,0.479122,0.118606,0.37933,0.166845,0.574803,Bot
0.033886,0.428795,0.443911,0.377764,0.5234,0.324894,0.040921,0.156388,0.603122,Bot
0.137838,0.559595,0.356474,0.440474,0.486929,0.235895,0.117795,0.151998,0.385011,Bot
0.354873,0.448233,0.382664,0.534313,0.521214,0.158959,0.030847,0.072657,0.375443,Bot
0.104517,0.558174,0.471031,0.50558,0.496458,0.191197,0.045873,0.187382,0.492508,Bot
0.313395,0.588643,0.068126,0.611821,0.465723,0.042799,0.336785,0.238895,0.435455,Bot
0.082174,0.476284,0.317282,0.511304,0.497733,0.208769,0.041241,0.350533,0.476286,Bot
0.182301,0.553188,0.154217,0.588442,0.448826,0.170082,0.298054,0.195347,0.521442,Bot
0.373161,0.554404,0.126443,0.540385,0.486882,0.168284,0.15455,0.177562,0.507338,Bot
0.139834,0.422294,0.437588,0.510278,0.521129,0.175772,0.018798,0.228009,0.521922,Bot
0.147396,0.593452,0.270445,0.616612,0.438742,0.143281,0.095199,0.343679,0.466844,Bot
0.101623,0.454353,0.666497,0.481826,0.496929,0.123685,0.028783,0.079412,0.480745,Bot
0.191415,0.347237,0.243107,0.457945,0.796461,0.43407,0.014675,0.116733,0.382684,Bot
0.045142,0.54451,0.708837,0.570068,0.479026,0.176253,0.02864,0.041129,0.478112,Bot
0.022497,0.500314,0.434107,0.423459,0.486588,0.425393,0.016069,0.101935,0.574473,Bot
0.08128,0.50466,0.45851,0.507614,0.483759,0.254142,0.055846,0.150222,0.492587,Bot
0.092589,0.492734,0.461876,0.520909,0.449189,0.139675,0.039378,0.266482,0.618075,Bot
0.185679,0.622563,0.128292,0.709012,0.478875,0.28368,0.214225,0.188125,0.373976,Bot
0.033361,0.698182,0.65062,0.671012,0.389421,0.255097,0.03604,0.024882,0.499218,Bot
0.128692,0.46547,0.130418,0.377266,0.439922,0.084194,0.466088,0.190609,0.571072,Bot
0.125842,0.502587,0.472736,0.491508,0.512163,0.112328,0.169653,0.119441,0.471818,Bot
0.23811,0.548176,0.188968,0.603114,0.475562,0.071498,0.152975,0.348449,0.428765,Bot
0.426287,0.435254,0.280605,0.381144,0.551231,0.13204,0.080281,0.080787,0.557585,Bot
0.241296,0.445658,0.215947,0.40766,0.496773,0.190697,0.206155,0.145906,0.683,Bot
0.026545,0.451118,0.134041,0.422693,0.513608,0.199886,0.024309,0.61522,0.556632,Bot
0.036524,0.682016,0.144482,0.573598,0.470451,0.048372,0.726153,0.044469,0.449491,Bot
0.182301,0.553188,0.154217,0.588442,0.448826,0.170082,0.298054,0.195347,0.521442,Bot
0.19555,0.520869,0.30174,0.601976,0.458328,0.095778,0.055063,0.351868,0.517228,Bot
0.170697,0.465258,0.274892,0.461548,0.558709,0.174149,0.10819,0.272072,0.495503,Bot
0.059584,0.564635,0.240689,0.497197,0.464601,0.326849,0.046092,0.326786,0.452109,Bot
0.150349,0.564296,0.336531,0.509066,0.477377,0.213767,0.065245,0.234109,0.502777,Bot
0.330115,0.716184,0.135176,0.449792,0.427143,0.231529,0.210259,0.09292,0.514579,Bot
0.027735,0.48229,0.301059,0.487418,0.500943,0.328151,0.004582,0.338472,0.590349,Bot
0.01425,0.531479,0.62479,0.517687,0.501892,0.124808,0.152783,0.083369,0.436095,Bot
0.180521,0.51451,0.140309,0.525668,0.427519,0.131099,0.353909,0.194162,0.587532,Bot
0.035283,0.402612,0.507455,0.423658,0.546317,0.1217,0.005982,0.329579,0.464509,Bot
0.02627,0.500116,0.782064,0.379006,0.475371,0.124114,0.014137,0.053415,0.58495,Bot
0.118204,0.455047,0.289103,0.546465,0.454011,0.201192,0.188395,0.203106,0.569952,Bot
0.029064,0.751622,0.64835,0.507367,0.417428,0.256625,0.015318,0.050643,0.496954,Bot
0.280938,0.499833,0.240282,0.622972,0.444101,0.147582,0.089282,0.241916,0.653008,Bot
0.050142,0.486626,0.344785,0.509108,0.455047,0.166771,0.371105,0.067198,0.641135,Bot
0.587075,0.562099,0.046531,0.691427,0.459275,0.101042,0.057343,0.208009,0.494125,Bot
0.00222,0.607111,0.048568,0.512967,0.433722,0.927177,0.001468,0.020567,0.485364,Bot
0.248613,0.60602,0.150806,0.544559,0.471379,0.199099,0.194284,0.207198,0.487899,Bot
0.088661,0.593996,0.121442,0.634937,0.435451,0.040315,0.161613,0.587969,0.461719,Bot
0.076278,0.490185,0.554642,0.480048,0.492239,0.111932,0.006544,0.250604,0.5256,Bot
0.066188,0.528328,0.130953,0.618618,0.499741,0.113849,0.026279,0.662731,0.483503,Bot
0.209312,0.537985,0.144006,0.56202,0.460762,0.171302,0.322785,0.152595,0.530484,Bot
0.022059,0.643988,0.828789,0.618326,0.38142,0.061666,0.013084,0.074402,0.508506,Bot
0.027489,0.586081,0.216064,0.539426,0.443596,0.276555,0.294544,0.185348,0.532386,Bot
0.328578,0.544416,0.174079,0.602299,0.485526,0.180779,0.161135,0.155429,0.49782,Bot
0.2658,0.535086,0.111016,0.540472,0.492511,0.099362,0.372321,0.151501,0.520438,Bot
0.163246,0.47149,0.261305,0.473491,0.479131,0.187583,0.223102,0.164764,0.571084,Bot
0.215851,0.531952,0.050295,0.550468,0.487709,0.030588,0.021496,0.68177,0.558662,Bot
0.085905,0.602323,0.057345,0.726616,0.444343,0.024298,0.051321,0.781132,0.435088,Bot
0.137668,0.534126,0.133373,0.542386,0.455073,0.132894,0.053473,0.542593,0.507534,Bot
0.050088,0.461526,0.274224,0.456713,0.503684,0.443683,0.110046,0.121961,0.50155,Bot
0.301926,0.589961,0.274944,0.55446,0.475759,0.11998,0.021766,0.281384,0.404113,Bot
0.091716,0.506952,0.320644,0.52949,0.498927,0.153887,0.294531,0.139223,0.431345,Bot
0.138407,0.495004,0.212464,0.484071,0.464771,0.221596,0.23584,0.191693,0.551722,Bot
0.037456,0.550988,0.128024,0.581151,0.48656,0.512962,0.092368,0.229189,0.479747,Bot
0.52203,0.513631,0.077858,0.534203,0.478313,0.062324,0.199544,0.138243,0.596853,Bot
0.518773,0.428479,0.241741,0.435688,0.486985,0.100906,0.036967,0.101613,0.306707,Bot
0.235476,0.353567,0.24094,0.371844,0.39381,0.163248,0.214111,0.146225,0.510038,Bot
0.133885,0.523104,0.271311,0.549512,0.529672,0.419142,0.017574,0.158087,0.451887,Bot
0.209689,0.481997,0.12553,0.499211,0.479122,0.118606,0.37933,0.166845,0.574803,Bot
0.057981,0.499797,0.258668,0.453897,0.49361,0.409609,0.024986,0.248756,0.512384,Bot
0.20259,0.575494,0.136551,0.596561,0.427454,0.134856,0.245041,0.280962,0.590324,Bot
0.024049,0.787536,0.731132,0.719573,0.385219,0.061861,0.026208,0.156749,0.426548,Bot
0.177863,0.636036,0.144246,0.54748,0.463177,0.135038,0.313738,0.229115,0.481072,Bot
0.226167,0.458883,0.112487,0.565628,0.502266,0.132663,0.341542,0.187142,0.501003,Bot
0.306419,0.521892,0.049344,0.527263,0.494337,0.045311,0.549459,0.049466,0.435066,Bot
0.055443,0.575373,0.039099,0.643179,0.468606,0.041888,0.725169,0.138402,0.495883,Bot
0.20972,0.498127,0.156238,0.559368,0.482633,0.186339,0.288246,0.159457,0.501661,Bot
0.445832,0.513962,0.113808,0.556765,0.485875,0.202566,0.14956,0.088234,0.470565,Bot
0.016099,0.557597,0.148157,0.534535,0.472547,0.726737,0.068249,0.040758,0.455789,Bot
0.528274,0.539748,0.286554,0.506343,0.433941,0.067742,0.023238,0.094193,0.592145,Bot
0.022827,0.449883,0.354061,0.5353,0.509278,0.407191,0.01341,0.202511,0.515679,Bot
0.123092,0.517528,0.272029,0.566504,0.482893,0.164757,0.044151,0.39597,0.394809,Bot
0.169217,0.366815,0.272734,0.399356,0.530212,0.186114,0.0767,0.295235,0.499925,Bot
0.031487,0.523536,0.427548,0.58033,0.469759,0.204915,0.143121,0.192929,0.493112,Bot
0.136427,0.501247,0.351274,0.524802,0.481803,0.096585,0.024736,0.390977,0.597108,Bot
0.038706,0.454141,0.624096,0.500375,0.399498,0.26157,0.012648,0.06298,0.575121,Bot
0.205339,0.77581,0.198032,0.736101,0.407299,0.198302,0.09564,0.302688,0.411732,Bot
0.284304,0.529224,0.091809,0.653688,0.494544,0.214752,0.282579,0.126556,0.441822,Bot
0.475474,0.561005,0.212385,0.582176,0.368102,0.030788,0.182321,0.099032,0.658483,Bot
0.097752,0.392859,0.47112,0.474149,0.594441,0.135068,0.015471,0.280589,0.385191,Bot
0.056672,0.485113,0.009436,0.532132,0.475303,0.006454,0.004532,0.922906,0.486637,Bot
0.026336,0.464323,0.694478,0.461983,0.503834,0.174351,0.002572,0.102263,0.500737,Bot
0.218771,0.401883,0.227428,0.253218,0.416333,0.099698,0.293501,0.160603,0.72116,Bot
0.319153,0.590356,0.384819,0.643017,0.443978,0.165082,0.016144,0.114801,0.555662,Bot
0.151733,0.50059,0.350497,0.481175,0.473398,0.221063,0.069541,0.207167,0.693955,Bot
0.150349,0.564296,0.336531,0.509066,0.477377,0.213767,0.065245,0.234109,0.502777,Bot
0.203637,0.441659,0.172208,0.473993,0.551211,0.181983,0.200408,0.241764,0.272827,Bot
0.20259,0.575494,0.136551,0.596561,0.427454,0.134856,0.245041,0.280962,0.590324,Bot
0.209312,0.537985,0.144006,0.56202,0.460762,0.171302,0.322785,0.152595,0.530484,Bot
0.077464,0.439115,0.333589,0.420277,0.532299,0.148948,0.055445,0.384554,0.512927,Bot
0.19765,0.614842,0.298857,0.531635,0.392632,0.167269,0.259297,0.076926,0.555594,Bot
0.102771,0.442868,0.526449,0.507391,0.464435,0.241913,0.010363,0.118505,0.565085,Bot
0.112161,0.489912,0.376528,0.378701,0.533732,0.24361,0.115234,0.152467,0.396877,Bot
0.089622,0.50642,0.412637,0.452732,0.509555,0.310757,0.038298,0.148686,0.507242,Bot
0.204757,0.431679,0.220643,0.42051,0.507597,0.19362,0.177753,0.203227,0.543937,Bot
0.028569,0.400332,0.483844,0.473742,0.462461,0.184168,0.117202,0.186217,0.460399,Bot
0.091973,0.602693,0.463231,0.703004,0.457779,0.288395,0.059198,0.097202,0.465926,Bot
0.141535,0.573007,0.217987,0.568089,0.416014,0.343375,0.013613,0.28349,0.575763,Bot
0.291908,0.68518,0.342105,0.746126,0.441512,0.181279,0.144233,0.040475,0.672106,Bot
0.041159,0.422459,0.4436,0.421587,0.530685,0.439909,0.035478,0.039855,0.478487,Bot
0.229835,0.551789,0.278847,0.557334,0.42482,0.091101,0.250273,0.149944,0.543296,Bot
0.129235,0.542063,0.391996,0.567965,0.509189,0.140643,0.043312,0.294814,0.399567,Bot
0.012789,0.46311,0.180585,0.49549,0.502331,0.752971,0.013105,0.04055,0.473019,Bot
0.404087,0.488104,0.114387,0.566321,0.527103,0.180999,0.160656,0.139871,0.464604,Bot
0.11292,0.523699,0.270175,0.491703,0.494636,0.278445,0.086428,0.252031,0.451674,Bot
0.133157,0.543209,0.153713,0.54287,0.565237,0.209249,0.433607,0.070274,0.464995,Bot
0.017481,0.64074,0.678585,0.567994,0.417793,0.19102,0.02599,0.086925,0.498623,Bot
0.024718,0.579634,0.507199,0.595114,0.436861,0.310585,0.023268,0.13423,0.534673,Bot
0.03703,0.531872,0.051165,0.514566,0.499754,0.107662,0.021513,0.78263,0.44715,Bot
0.131678,0.508721,0.262461,0.541903,0.478302,0.426675,0.040514,0.138672,0.52154,Bot
0.165451,0.483285,0.167842,0.497148,0.496014,0.164018,0.237863,0.264826,0.468749,Bot
0.635757,0.455093,0.016804,0.561675,0.41507,0.015019,0.269547,0.062872,0.450936,Bot
